"","Source","Sample.ID","Spot.Bulk","age","group","group.age","d34s","d33s","d36s","D33S","D36S","an","Phase","Craton","Supergroup","Formation","Core","Date","simp.lith"
"8277","Phillipot et al., 2018","T3J_172.95","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-2.75396631888889,-0.781583171489636,-5.62390554125728,0.637709378888889,-0.398205397777778,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8278","Phillipot et al., 2018","T3-162.29","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,-1.69,-0.200706989892445,-4.41855789687191,0.67,-1.21,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8279","Killingsworth et al., 2018","CAS-10","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5,3.68188551599397,7.92137144238807,1.11,-1.6,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8280","Killingsworth et al., 2018","CAS-20","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.91757432768826,11.7506972052073,1.37,-1.4,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8281","Killingsworth et al., 2018","CAS-6","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,3.5,2.70097277287894,5.56047252923696,0.9,-1.1,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8282","Phillipot et al., 2018","T3-141.71","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,8.86,5.4231391417275,15.7010973841834,0.87,-1.2,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8283","Killingsworth et al., 2018","CAS-4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,1,1.13487517428095,1.2008549715076,0.62,-0.7,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8284","Killingsworth et al., 2018","CAS-35","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.83757432768826,11.3506972052073,1.29,-1.8,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8285","Poulton et al., 2021","EBA1-578.6","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-3.84,-1.92944504989433,NA,0.05,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA1",2021,"Glacial/Diamictite/Detrital"
"8286","Farquhar et al., 2000","pprg-1858","Bulk",2250,"[2.22e+03,2.28e+03)",2245,5.81,3.05794636566124,8.26785588490533,0.07,-2.8,"Bulk","Sulfate","Pilbara",NA,"NA",NA,2000,"None Provided"
"8287","Killingsworth et al., 2018","CAS-4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,1,1.13487517428095,1.2008549715076,0.62,-0.7,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8288","Killingsworth et al., 2018","CAS-4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,1,1.13487517428095,1.2008549715076,0.62,-0.7,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8289","Killingsworth et al., 2018","CAS-10","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5,3.68188551599397,7.92137144238807,1.11,-1.6,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8290","Phillipot et al., 2018","T3-123.88","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,13.09,8.10008830418336,23.927438930375,1.38,-1.09,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8291","Phillipot et al., 2018","T3-118.27","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,9.5,6.23128159470169,17.0171393783962,1.35,-1.11,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8292","Killingsworth et al., 2018","CAS-10","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5,3.68188551599397,7.92137144238807,1.11,-1.6,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8293","Poulton et al., 2021","EBA1-545.5","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-3.73,-1.91269076287266,NA,0.01,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Boshoek","EBA1",2021,"Low Energy Siliciclastic"
"8294","Phillipot et al., 2018","T3-162.29","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,-1.69,-0.200706989892445,-4.41855789687191,0.67,-1.21,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8295","Phillipot et al., 2018","T3-141.71","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,8.86,5.4231391417275,15.7010973841834,0.87,-1.2,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8296","Farquhar et al., 2000","pprg-1858","Bulk",2250,"[2.22e+03,2.28e+03)",2245,5.81,3.05794636566124,8.26785588490533,0.07,-2.8,"Bulk","Sulfate","Pilbara",NA,"NA",NA,2000,"None Provided"
"8297","Phillipot et al., 2018","T3-89.1","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,4.87,3.19509517433284,8.42327466211225,0.69,-0.85,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8298","Killingsworth et al., 2018","CAS-4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,1,1.13487517428095,1.2008549715076,0.62,-0.7,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8299","Phillipot et al., 2018","T3F-2","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-4.54234792166667,-1.92516856505128,-8.77464951005846,0.41695618,-0.163416405,"Spot","Sulfide","Pilbara","Mount Bruce","Koolbye","T3",2018,"High Energy Siliciclastic"
"8300","Killingsworth et al., 2018","CAS-10","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5,3.68188551599397,7.92137144238807,1.11,-1.6,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8301","Killingsworth et al., 2018","CAS-21","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,7.6,5.29681350774114,12.8893723152486,1.39,-1.6,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8302","Killingsworth et al., 2018","CAS-10","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5,3.68188551599397,7.92137144238807,1.11,-1.6,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8303","Phillipot et al., 2018","T3-144.4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,3.36,2.50899241019198,5.1736515279055,0.78,-1.22,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8304","Phillipot et al., 2018","T3B","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-0.604894137777778,0.264757339356595,-2.34975172334402,0.577476576666667,-1.20863865222222,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8305","Killingsworth et al., 2018","CAS-10","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5,3.68188551599397,7.92137144238807,1.11,-1.6,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8306","Phillipot et al., 2018","T3F-2","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-4.54234792166667,-1.92516856505128,-8.77464951005846,0.41695618,-0.163416405,"Spot","Sulfide","Pilbara","Mount Bruce","Koolbye","T3",2018,"High Energy Siliciclastic"
"8307","Phillipot et al., 2018","T3-144.4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,3.36,2.50899241019198,5.1736515279055,0.78,-1.22,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8308","Poulton et al., 2021","EBA1-545.5","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-3.73,-1.91269076287266,NA,0.01,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Boshoek","EBA1",2021,"Low Energy Siliciclastic"
"8309","Killingsworth et al., 2018","CAS-10","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5,3.68188551599397,7.92137144238807,1.11,-1.6,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8310","Poulton et al., 2021","EBA1-545.5","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-3.73,-1.91269076287266,NA,0.01,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Boshoek","EBA1",2021,"Low Energy Siliciclastic"
"8311","Phillipot et al., 2018","T3-100.57","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5.77,4.21740396604478,9.54145996331541,1.25,-1.45,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8312","Phillipot et al., 2018","T3-123.88","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,13.09,8.10008830418336,23.927438930375,1.38,-1.09,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8313","Phillipot et al., 2018","T3H-159.2","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,0.073446485,0.735821270881364,-0.809158583397986,0.69812325,-0.949575978333333,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8314","Phillipot et al., 2018","T3-123.88","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,13.09,8.10008830418336,23.927438930375,1.38,-1.09,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8315","Poulton et al., 2021","EBA1-545.5","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-3.73,-1.91269076287266,NA,0.01,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Boshoek","EBA1",2021,"Low Energy Siliciclastic"
"8316","Killingsworth et al., 2018","CAS-28","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,12.5,7.83810613943505,22.4835382762845,1.42,-1.4,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8317","Phillipot et al., 2018","T3-162.29","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,-1.69,-0.200706989892445,-4.41855789687191,0.67,-1.21,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8318","Phillipot et al., 2018","T3-100.57","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5.77,4.21740396604478,9.54145996331541,1.25,-1.45,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8319","Phillipot et al., 2018","T3D","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-3.724821225,-1.33543537456918,-8.51150767370458,0.58696946,-1.462461815,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8320","Phillipot et al., 2018","T3-123.88","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,13.09,8.10008830418336,23.927438930375,1.38,-1.09,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8321","Phillipot et al., 2018","T3-118.27","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,9.5,6.23128159470169,17.0171393783962,1.35,-1.11,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8322","Poulton et al., 2021","EBA1-578.6","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-3.84,-1.92944504989433,NA,0.05,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA1",2021,"Glacial/Diamictite/Detrital"
"8323","Killingsworth et al., 2018","CAS-38","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.7,4.60491231605559,11.3683723940035,1.16,-1.4,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8324","Killingsworth et al., 2018","CAS-35","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.83757432768826,11.3506972052073,1.29,-1.8,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8325","Phillipot et al., 2018","T3-118.27","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,9.5,6.23128159470169,17.0171393783962,1.35,-1.11,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8326","Killingsworth et al., 2018","CAS-23","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5.6,4.17009434683767,8.96680780263374,1.29,-1.7,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8327","Poulton et al., 2021","EBA1-578.6","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-3.84,-1.92944504989433,NA,0.05,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA1",2021,"Glacial/Diamictite/Detrital"
"8328","Farquhar et al., 2000","pprg-1858","Bulk",2250,"[2.22e+03,2.28e+03)",2245,5.81,3.05794636566124,8.26785588490533,0.07,-2.8,"Bulk","Sulfate","Pilbara",NA,"NA",NA,2000,"None Provided"
"8329","Phillipot et al., 2018","T3J_164.6M","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-2.08836915666667,-0.515330463688932,-5.40115579201539,0.561086065,-1.439450305,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8330","Killingsworth et al., 2018","CAS-20","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.91757432768826,11.7506972052073,1.37,-1.4,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8331","Killingsworth et al., 2018","CAS-35","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.83757432768826,11.3506972052073,1.29,-1.8,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8332","Killingsworth et al., 2018","CAS-39","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5.8,3.9628108029033,9.74875664815585,0.98,-1.3,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8333","Killingsworth et al., 2018","CAS-28","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,12.5,7.83810613943505,22.4835382762845,1.42,-1.4,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8334","Phillipot et al., 2018","T3-118.27","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,9.5,6.23128159470169,17.0171393783962,1.35,-1.11,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8335","Killingsworth et al., 2018","CAS-4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,1,1.13487517428095,1.2008549715076,0.62,-0.7,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8336","Killingsworth et al., 2018","CAS-39","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5.8,3.9628108029033,9.74875664815585,0.98,-1.3,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8337","Killingsworth et al., 2018","CAS-20","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.91757432768826,11.7506972052073,1.37,-1.4,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8338","Farquhar et al., 2000","pprg-1858","Bulk",2250,"[2.22e+03,2.28e+03)",2245,5.81,3.05794636566124,8.26785588490533,0.07,-2.8,"Bulk","Sulfate","Pilbara",NA,"NA",NA,2000,"None Provided"
"8339","Phillipot et al., 2018","T3-162.29","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,-1.69,-0.200706989892445,-4.41855789687191,0.67,-1.21,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8340","Phillipot et al., 2018","T3-118.27","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,9.5,6.23128159470169,17.0171393783962,1.35,-1.11,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8341","Phillipot et al., 2018","T3H-159.2","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,0.073446485,0.735821270881364,-0.809158583397986,0.69812325,-0.949575978333333,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8342","Phillipot et al., 2018","T3B","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-0.604894137777778,0.264757339356595,-2.34975172334402,0.577476576666667,-1.20863865222222,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8343","Phillipot et al., 2018","T3-144.4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,3.36,2.50899241019198,5.1736515279055,0.78,-1.22,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8344","Killingsworth et al., 2018","CAS-10","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5,3.68188551599397,7.92137144238807,1.11,-1.6,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8345","Poulton et al., 2021","EBA1-582.9","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-2.64,-1.35047155524854,NA,0.01,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA1",2021,"Glacial/Diamictite/Detrital"
"8346","Killingsworth et al., 2018","CAS-4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,1,1.13487517428095,1.2008549715076,0.62,-0.7,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8347","Phillipot et al., 2018","T3-115.14","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,8.56,5.79928761273767,15.0466310941015,1.4,-1.28,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8348","Killingsworth et al., 2018","CAS-35","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.83757432768826,11.3506972052073,1.29,-1.8,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8349","Phillipot et al., 2018","T3-e-3","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-4.508409163,-2.13285623589382,-8.73771426084259,0.191809686,-0.191098157,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Chemical"
"8350","Poulton et al., 2021","EBA1-578.6","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-3.84,-1.92944504989433,NA,0.05,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Timeball Hill","EBA1",2021,"Glacial/Diamictite/Detrital"
"8351","Killingsworth et al., 2018","CAS-10","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5,3.68188551599397,7.92137144238807,1.11,-1.6,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8352","Killingsworth et al., 2018","CAS-38","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.7,4.60491231605559,11.3683723940035,1.16,-1.4,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8353","Killingsworth et al., 2018","CAS-35","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.83757432768826,11.3506972052073,1.29,-1.8,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8354","Phillipot et al., 2018","T3-123.88","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,13.09,8.10008830418336,23.927438930375,1.38,-1.09,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8355","Killingsworth et al., 2018","CAS-20","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.91757432768826,11.7506972052073,1.37,-1.4,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8356","Phillipot et al., 2018","T3-144.4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,3.36,2.50899241019198,5.1736515279055,0.78,-1.22,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8357","Killingsworth et al., 2018","CAS-35","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.83757432768826,11.3506972052073,1.29,-1.8,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8358","Phillipot et al., 2018","T3-144.4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,3.36,2.50899241019198,5.1736515279055,0.78,-1.22,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8359","Phillipot et al., 2018","T3-89.1","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,4.87,3.19509517433284,8.42327466211225,0.69,-0.85,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8360","Poulton et al., 2021","EBA1-545.5","Bulk",2251.5,"[2.22e+03,2.28e+03)",2245,-3.73,-1.91269076287266,NA,0.01,NA,"Bulk","Sulfide","Kaapvaal","Transvaal","Boshoek","EBA1",2021,"Low Energy Siliciclastic"
"8361","Phillipot et al., 2018","T3G","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-4.548574812,-2.01541871489163,-9.78199079766615,0.331354204,-1.16871242,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8362","Phillipot et al., 2018","T3-123.88","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,13.09,8.10008830418336,23.927438930375,1.38,-1.09,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8363","Phillipot et al., 2018","T3-89.1","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,4.87,3.19509517433284,8.42327466211225,0.69,-0.85,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8364","Phillipot et al., 2018","T3G","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-4.548574812,-2.01541871489163,-9.78199079766615,0.331354204,-1.16871242,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8365","Phillipot et al., 2018","T3-89.1","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,4.87,3.19509517433284,8.42327466211225,0.69,-0.85,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8366","Killingsworth et al., 2018","CAS-4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,1,1.13487517428095,1.2008549715076,0.62,-0.7,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8367","Phillipot et al., 2018","T3-115.14","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,8.56,5.79928761273767,15.0466310941015,1.4,-1.28,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8368","Phillipot et al., 2018","T3-162.29","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,-1.69,-0.200706989892445,-4.41855789687191,0.67,-1.21,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8369","Killingsworth et al., 2018","CAS-4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,1,1.13487517428095,1.2008549715076,0.62,-0.7,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8370","Killingsworth et al., 2018","CAS-39","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,5.8,3.9628108029033,9.74875664815585,0.98,-1.3,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8371","Killingsworth et al., 2018","CAS-38","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.7,4.60491231605559,11.3683723940035,1.16,-1.4,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8372","Killingsworth et al., 2018","CAS-20","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,6.9,4.91757432768826,11.7506972052073,1.37,-1.4,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8373","Phillipot et al., 2018","T3-e-3","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-4.508409163,-2.13285623589382,-8.73771426084259,0.191809686,-0.191098157,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Chemical"
"8374","Killingsworth et al., 2018","CAS-4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,1,1.13487517428095,1.2008549715076,0.62,-0.7,"Bulk","Sulfate","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
"8375","Phillipot et al., 2018","T3-115.14","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,8.56,5.79928761273767,15.0466310941015,1.4,-1.28,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8376","Phillipot et al., 2018","T3-144.4","Bulk",2256.35,"[2.22e+03,2.28e+03)",2245,3.36,2.50899241019198,5.1736515279055,0.78,-1.22,"Bulk","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Carbonates"
"8377","Phillipot et al., 2018","T3D","Spot",2256.35,"[2.22e+03,2.28e+03)",2245,-3.724821225,-1.33543537456918,-8.51150767370458,0.58696946,-1.462461815,"Spot","Sulfide","Pilbara","Mount Bruce","Kazput","T3",2018,"Low Energy Siliciclastic"
